date,temperature,pressure,pattern,wind_speed,wind_degree
2016-03-23,59.72,1022.5,N/A,12.2,220.0
2016-03-24,66.38,1017.0,N/A,15.5,None
2016-03-25,69.08000000000001,1011.4,N/A,13.3,None
2016-03-26,66.02,1019.1,N/A,7.2,None
2016-03-27,67.82,1019.2,N/A,6.1,None
2016-03-28,70.52,1012.6,N/A,15.5,254.0
2016-03-29,61.34,1019.2,N/A,8.6,None
2016-03-30,58.1,1023.5,N/A,11.9,None
2016-03-31,67.82,1015.4,N/A,11.5,133.0
2016-04-01,68.9,1010.3,N/A,13.3,None
2016-04-02,67.1,1006.6,N/A,24.1,244.0
2016-04-03,61.16,1016.2,N/A,9.4,None
2016-04-04,60.980000000000004,1017.4,N/A,11.2,None
2016-04-05,63.86,1020.2,N/A,16.6,7.0
2016-04-06,53.96,1023.5,N/A,14.4,None
2016-04-07,62.96,1008.4,N/A,22.7,242.0
2016-04-08,61.519999999999996,1010.4,N/A,17.6,259.0
2016-04-09,56.84,1015.6,N/A,15.8,None
2016-04-10,50.900000000000006,1027.2,N/A,11.2,101.0
2016-04-11,60.08,1024.0,N/A,13.0,None
2016-04-12,66.2,1018.7,N/A,6.5,None
2016-04-13,63.14,1021.9,N/A,13.0,57.0
2016-04-14,63.14,1021.6,N/A,16.2,73.0
2016-04-15,61.34,1023.3,N/A,16.6,64.0
2016-04-16,62.96,1026.0,N/A,11.5,None
2016-04-17,59.18,1027.8,N/A,7.9,None
2016-04-18,62.42,1025.3,N/A,5.0,None
2016-04-19,69.44,1020.3,N/A,8.6,None
2016-04-20,71.78,1019.0,N/A,10.4,None
2016-04-21,71.96000000000001,None,N/A,13.7,168.0
2016-04-22,72.14,1015.0,N/A,9.4,None
2016-04-23,69.62,1012.0,N/A,10.8,299.0
2016-04-24,68.18,1016.9,N/A,7.6,None
2016-04-25,71.24000000000001,1017.2,N/A,8.6,None
2016-04-26,73.22,1013.6,N/A,10.4,220.0
2016-04-27,75.92,1010.9,N/A,11.5,212.0
2016-04-28,77.0,1011.9,N/A,12.2,None
2016-04-29,78.62,1013.3,N/A,6.1,None
2016-04-30,76.64,None,N/A,13.0,None
2016-05-01,76.82,None,N/A,13.0,157.0
2016-05-02,74.30000000000001,None,N/A,7.9,None
2016-05-03,73.75999999999999,None,N/A,11.2,None
2016-05-04,71.24000000000001,None,N/A,12.6,273.0
2016-05-05,61.88,None,N/A,18.0,None
2016-05-06,61.34,None,N/A,11.5,None
2016-05-07,64.03999999999999,None,N/A,14.0,255.0
2016-05-08,77.53999999999999,None,N/A,15.8,None
2016-05-09,76.46000000000001,None,N/A,9.4,None
2016-05-10,75.2,None,N/A,10.8,None
2016-05-11,75.92,None,N/A,8.6,None
2016-05-12,79.88,None,N/A,10.4,218.0
2016-05-13,78.08000000000001,None,N/A,7.9,251.0
2016-05-14,74.48,None,N/A,13.7,264.0
2016-05-15,68.53999999999999,None,N/A,7.9,None
2016-05-16,67.1,None,N/A,16.9,80.0
2016-05-17,69.08000000000001,None,N/A,7.2,None
2016-05-18,72.86,None,N/A,11.5,None
2016-05-19,67.82,None,N/A,13.0,77.0
2016-05-20,63.86,None,N/A,9.7,None
2016-05-21,70.88,None,N/A,11.9,None
2016-05-22,72.14,None,N/A,10.8,317.0
2016-05-23,68.53999999999999,None,N/A,7.6,None
2016-05-24,71.96000000000001,None,N/A,4.0,None
2016-05-25,76.82,None,N/A,6.8,238.0
2016-05-26,77.72,None,N/A,9.7,197.0
2016-05-27,78.25999999999999,None,N/A,7.9,None
2016-05-28,74.48,None,N/A,6.5,None
2016-05-29,72.14,None,N/A,14.8,346.0
2016-05-30,75.92,None,N/A,10.8,None
2016-05-31,78.98,None,N/A,6.1,None
2016-06-01,80.6,None,N/A,5.8,None
2016-06-02,82.03999999999999,None,N/A,4.7,None
2016-06-03,82.03999999999999,None,N/A,5.8,None
2016-06-04,83.12,None,N/A,9.7,211.0
2016-06-05,82.4,None,N/A,13.7,215.0
2016-06-06,75.74000000000001,None,N/A,7.9,None
2016-06-07,79.7,None,N/A,10.4,None
2016-06-08,78.25999999999999,None,N/A,6.8,None
2016-06-09,75.92,None,N/A,7.9,None
2016-06-10,80.24000000000001,None,N/A,4.7,None
2016-06-11,84.2,None,N/A,7.6,None
2016-06-12,87.25999999999999,None,N/A,13.0,266.0
2016-06-13,85.82,None,N/A,9.4,140.0
2016-06-14,83.84,None,N/A,7.9,None
2016-06-15,83.12,None,N/A,10.1,213.0
2016-06-16,86.53999999999999,None,N/A,10.1,None
2016-06-17,85.46000000000001,None,N/A,14.0,333.0
2016-06-18,79.7,None,N/A,15.5,58.0
2016-06-19,77.0,None,N/A,10.8,None
2016-06-20,77.18,None,N/A,7.6,None
2016-06-21,81.5,None,N/A,14.0,215.0
2016-06-22,84.56,None,N/A,14.0,212.0
2016-06-23,88.34,None,N/A,16.6,235.0
2016-06-24,88.34,None,N/A,13.3,None
2016-06-25,86.36,None,N/A,9.7,None
2016-06-26,84.02,None,N/A,13.0,89.0
2016-06-27,82.94,None,N/A,8.3,None
2016-06-28,81.68,None,N/A,7.9,None
2016-06-29,84.02,None,N/A,9.7,None
2016-06-30,80.78,None,N/A,7.6,None
2016-07-01,80.06,None,N/A,6.8,None
2016-07-02,86.53999999999999,None,N/A,9.7,None
2016-07-03,89.96000000000001,None,N/A,10.4,None
2016-07-04,89.24000000000001,None,N/A,13.7,207.0
2016-07-05,89.06,None,N/A,18.4,238.0
2016-07-06,82.94,None,N/A,16.2,248.0
2016-07-07,84.38,None,N/A,16.9,248.0
2016-07-08,89.24000000000001,None,N/A,15.5,259.0
2016-07-09,89.6,None,N/A,14.0,265.0
2016-07-10,86.72,None,N/A,8.6,None
2016-07-11,84.38,None,N/A,8.6,None
2016-07-12,85.82,None,N/A,9.7,None
2016-07-13,88.34,None,N/A,8.3,None
2016-07-14,85.28,None,N/A,10.8,None
2016-07-15,84.92,None,N/A,11.2,None
2016-07-16,79.7,None,N/A,8.3,None
2016-07-17,79.16,None,N/A,5.0,None
2016-07-18,81.14,None,N/A,7.9,None
2016-07-19,83.66,None,N/A,8.3,None
2016-07-20,85.82,None,N/A,11.9,136.0
2016-07-21,84.02,None,N/A,9.4,None
2016-07-22,83.66,None,N/A,7.2,None
2016-07-23,86.18,None,N/A,7.6,None
2016-07-24,85.82,None,N/A,6.1,None
2016-07-25,87.98,None,N/A,12.2,192.0
2016-07-26,88.16,None,N/A,10.1,215.0
2016-07-27,89.24000000000001,None,N/A,10.4,None
2016-07-28,89.42,None,N/A,15.5,243.0
2016-07-29,88.52,None,N/A,11.9,None
2016-07-30,88.16,None,N/A,10.4,None
2016-07-31,85.82,None,N/A,9.0,None
2016-08-01,83.84,None,N/A,9.7,None
2016-08-02,81.68,None,N/A,10.4,None
2016-08-03,79.7,None,N/A,6.8,None
2016-08-04,81.14,None,N/A,10.8,None
2016-08-05,81.14,None,N/A,5.4,None
2016-08-06,84.74000000000001,None,N/A,10.1,None
2016-08-07,85.46000000000001,None,N/A,11.9,181.0
2016-08-08,83.66,None,N/A,12.2,125.0
2016-08-09,82.22,None,N/A,15.5,110.0
2016-08-10,80.42,None,N/A,11.9,104.0
2016-08-11,82.4,None,N/A,8.6,None
2016-08-12,83.48,None,N/A,10.1,None
2016-08-13,85.82,None,N/A,10.1,None
2016-08-14,86.53999999999999,None,N/A,7.6,None
2016-08-15,86.36,None,N/A,7.9,None
2016-08-16,85.82,None,N/A,7.2,None
2016-08-17,86.53999999999999,None,N/A,8.3,None
2016-08-18,84.02,None,N/A,7.6,None
2016-08-19,81.32,None,N/A,5.4,None
2016-08-20,80.06,None,N/A,7.9,247.0
2016-08-21,84.02,None,N/A,13.0,250.0
2016-08-22,83.66,None,N/A,7.6,None
2016-08-23,83.12,None,N/A,7.6,None
2016-08-24,82.03999999999999,None,N/A,6.1,None
2016-08-25,81.14,None,N/A,3.6,None
2016-08-26,84.74000000000001,None,N/A,7.9,None
2016-08-27,86.18,None,N/A,9.4,None
2016-08-28,85.64,None,N/A,10.4,None
2016-08-29,82.22,None,N/A,6.8,None
2016-08-30,80.78,None,N/A,5.4,None
2016-08-31,81.14,None,N/A,9.0,None
2016-09-01,81.14,None,N/A,8.6,None
2016-09-02,75.56,None,N/A,19.4,None
2016-09-03,74.84,None,N/A,8.3,336.0
2016-09-04,77.72,None,N/A,6.8,None
2016-09-05,76.64,None,N/A,5.0,None
2016-09-06,77.72,None,N/A,6.5,None
2016-09-07,80.6,None,N/A,6.1,None
2016-09-08,81.86,None,N/A,6.8,None
2016-09-09,82.58000000000001,None,N/A,5.8,None
2016-09-10,82.75999999999999,None,N/A,7.6,None
2016-09-11,83.66,None,N/A,9.4,None
2016-09-12,77.9,None,N/A,5.0,None
2016-09-13,77.18,None,N/A,9.4,None
2016-09-14,77.18,None,N/A,8.6,None
2016-09-15,78.98,None,N/A,7.6,None
2016-09-16,78.44,None,N/A,10.8,44.0
2016-09-17,76.82,None,N/A,6.5,None
2016-09-18,78.44,None,N/A,3.6,None
2016-09-19,82.58000000000001,None,N/A,7.2,None
2016-09-20,76.64,None,N/A,10.1,None
2016-09-21,75.74000000000001,None,N/A,10.4,343.0
2016-09-22,75.56,None,N/A,9.7,None
2016-09-23,77.72,None,N/A,7.2,None
2016-09-24,78.62,None,N/A,2.5,None
2016-09-25,78.25999999999999,None,N/A,5.8,None
2016-09-26,78.25999999999999,None,N/A,8.3,116.0
2016-09-27,77.53999999999999,None,N/A,2.9,None
2016-09-28,79.34,None,N/A,9.4,None
2016-09-29,79.88,None,N/A,7.2,None
2016-09-30,74.12,1014.8,N/A,8.3,None
2016-10-01,68.53999999999999,1017.0,N/A,4.7,None
2016-10-02,69.08000000000001,1016.9,N/A,3.6,None
2016-10-03,71.78,1015.4,N/A,2.2,None
2016-10-04,74.66,1017.7,N/A,13.3,None
2016-10-05,69.25999999999999,1019.8,N/A,13.3,27.0
2016-10-06,71.42,1019.6,N/A,15.8,33.0
2016-10-07,72.32,1013.8,N/A,14.8,25.0
2016-10-08,73.03999999999999,1005.2,N/A,25.2,354.0
2016-10-09,70.7,1018.0,N/A,13.0,338.0
2016-10-10,64.03999999999999,1025.1,N/A,7.2,None
2016-10-11,59.72,1027.2,N/A,6.1,None
2016-10-12,62.78,1023.8,N/A,4.0,None
2016-10-13,65.48,1020.7,N/A,2.9,None
2016-10-14,67.28,1023.8,N/A,7.9,None
2016-10-15,68.36,1025.6,N/A,7.6,66.0
2016-10-16,70.88,1022.2,N/A,5.8,None
2016-10-17,68.72,1017.9,N/A,3.2,None
2016-10-18,72.5,1017.1,N/A,4.0,None
2016-10-19,74.84,1017.9,N/A,5.4,None
2016-10-20,73.22,1015.5,N/A,3.2,None
2016-10-21,72.14,1008.3,N/A,15.8,None
2016-10-22,60.620000000000005,1014.2,N/A,13.3,None
2016-10-23,55.22,1022.3,N/A,3.6,None
2016-10-24,61.519999999999996,1021.3,N/A,5.8,None
2016-10-25,62.42,1025.0,N/A,7.2,None
2016-10-26,56.66,1027.2,N/A,2.9,None
2016-10-27,62.78,None,N/A,5.0,None
2016-10-28,70.34,1022.7,N/A,4.7,None
2016-10-29,66.38,1022.7,N/A,2.9,None
2016-10-30,70.7,1019.2,N/A,7.9,None
2016-10-31,68.72,1018.2,N/A,5.4,None
2016-11-01,67.82,1024.0,N/A,6.8,None
2016-11-02,63.86,1026.0,N/A,2.9,None
2016-11-03,65.84,None,N/A,8.3,None
2016-11-04,68.0,1019.1,N/A,9.4,None
2016-11-05,56.66,1025.9,N/A,5.0,None
2016-11-06,52.34,1026.2,N/A,3.6,None
2016-11-07,53.96,1028.0,N/A,6.8,None
2016-11-08,50.72,1024.8,N/A,3.2,None
2016-11-09,56.66,1017.1,N/A,8.3,298.0
2016-11-10,53.96,1021.0,N/A,5.0,None
2016-11-11,51.44,1015.9,N/A,5.0,None
2016-11-12,58.28,1023.7,N/A,13.7,44.0
2016-11-13,47.66,1024.0,N/A,9.4,None
2016-11-14,53.6,1017.1,N/A,4.7,None
2016-11-15,50.36,1014.2,N/A,2.5,None
2016-11-16,51.44,None,N/A,2.2,None
2016-11-17,53.96,1019.2,N/A,1.8,None
2016-11-18,55.76,1021.5,N/A,2.2,None
2016-11-19,58.46,1017.6,N/A,16.2,280.0
2016-11-20,46.58,1019.7,N/A,10.1,261.0
2016-11-21,43.879999999999995,1019.6,N/A,5.0,None
2016-11-22,43.52,1024.6,N/A,2.5,None
2016-11-23,46.04,1025.4,N/A,5.0,None
2016-11-24,61.88,1023.0,N/A,4.7,None
2016-11-25,63.86,1021.5,N/A,6.5,None
2016-11-26,56.84,1021.8,N/A,7.2,None
2016-11-27,42.980000000000004,1024.5,N/A,1.8,None
2016-11-28,47.66,1019.0,N/A,11.5,None
2016-11-29,68.53999999999999,None,N/A,16.9,163.0
2016-11-30,68.9,1010.7,N/A,11.2,None
2016-12-01,61.519999999999996,1012.7,N/A,15.5,260.0
2016-12-02,49.46,1020.7,N/A,6.8,None
2016-12-03,45.5,1024.2,N/A,3.2,None
2016-12-04,48.92,1021.9,N/A,9.4,None
2016-12-05,49.82,1015.7,N/A,6.8,None
2016-12-06,53.6,1009.8,N/A,10.1,None
2016-12-07,51.980000000000004,1016.7,N/A,5.0,None
2016-12-08,53.78,1020.4,N/A,10.1,295.0
2016-12-09,43.16,1029.2,N/A,6.5,None
2016-12-10,34.34,1033.3,N/A,2.5,None
2016-12-11,36.14,1029.4,N/A,4.7,None
2016-12-12,50.18,1018.2,N/A,7.9,None
2016-12-13,53.06,None,N/A,5.8,None
2016-12-14,53.42,1017.6,N/A,5.4,None
2016-12-15,46.76,1021.0,N/A,9.4,None
2016-12-16,35.96,1028.8,N/A,13.0,58.0
2016-12-17,44.06,1020.6,N/A,4.7,None
2016-12-18,64.75999999999999,1019.1,N/A,12.6,None
2016-12-19,50.540000000000006,1031.6,N/A,14.0,None
2016-12-20,41.54,1030.7,N/A,7.9,None
2016-12-21,41.36,None,N/A,2.9,None
2016-12-22,50.18,1022.3,N/A,11.2,None
2016-12-23,50.540000000000006,1029.2,N/A,9.7,None
2016-12-24,56.66,1025.8,N/A,2.5,None
2016-12-25,58.64,1028.3,N/A,4.3,None
2016-12-26,58.28,1031.4,N/A,9.0,69.0
2016-12-27,59.540000000000006,1022.5,N/A,10.1,None
2016-12-28,59.540000000000006,1019.5,N/A,4.0,None
2016-12-29,58.46,None,N/A,16.2,None
2016-12-30,46.22,1020.0,N/A,16.2,260.0
2016-12-31,39.019999999999996,1023.1,N/A,6.1,None
2017-01-01,48.2,1021.9,N/A,5.0,None
2017-01-02,58.28,None,N/A,5.4,None
2017-01-03,62.6,1010.0,N/A,11.5,243.0
2017-01-04,59.0,1008.9,N/A,13.0,287.0
2017-01-05,48.56,1013.5,N/A,5.0,None
2017-01-06,45.86,1015.1,N/A,6.5,None
2017-01-07,37.22,None,N/A,14.4,353.0
2017-01-08,30.74,1036.6,N/A,7.6,None
2017-01-09,30.02,1039.9,N/A,4.7,None
2017-01-10,37.04,1032.6,N/A,4.7,None
2017-01-11,55.040000000000006,1027.2,N/A,7.2,None
2017-01-12,61.519999999999996,1027.6,N/A,7.6,None
2017-01-13,59.900000000000006,1030.1,N/A,4.0,None
2017-01-14,58.82,1030.2,N/A,4.3,None
2017-01-15,59.18,1025.0,N/A,6.1,None
2017-01-16,57.74,1026.6,N/A,8.6,79.0
2017-01-17,60.26,1022.6,N/A,9.4,None
2017-01-18,69.25999999999999,1016.5,N/A,15.8,None
2017-01-19,56.66,1016.5,N/A,5.4,None
2017-01-20,63.14,1011.2,N/A,7.9,None
2017-01-21,62.24,1008.3,N/A,8.3,None
2017-01-22,62.78,999.5,N/A,13.7,140.0
2017-01-23,56.3,992.4,N/A,14.4,246.0
2017-01-24,57.019999999999996,1005.7,N/A,15.1,273.0
2017-01-25,55.22,1010.7,N/A,10.1,None
2017-01-26,63.86,None,N/A,22.7,247.0
2017-01-27,47.480000000000004,1014.9,N/A,15.8,257.0
2017-01-28,43.52,1015.5,N/A,13.7,250.0
2017-01-29,45.14,1012.8,N/A,19.1,246.0
2017-01-30,44.96,1016.8,N/A,14.0,None
2017-01-31,49.82,1017.2,N/A,12.2,None
2017-02-01,61.519999999999996,1018.1,N/A,14.0,244.0
2017-02-02,60.980000000000004,1019.8,N/A,8.6,None
2017-02-03,56.84,1021.4,N/A,9.0,None
2017-02-04,42.980000000000004,1029.6,N/A,10.1,60.0
2017-02-05,42.620000000000005,1022.3,N/A,9.7,None
2017-02-06,50.18,1021.2,N/A,5.8,None
2017-02-07,62.24,1014.2,N/A,10.4,None
2017-02-08,65.12,1007.6,N/A,12.2,None
2017-02-09,60.620000000000005,1013.2,N/A,19.4,298.0
2017-02-10,42.620000000000005,1028.5,N/A,7.2,None
2017-02-11,56.3,1021.7,N/A,14.0,229.0
2017-02-12,69.25999999999999,1015.8,N/A,19.1,237.0
2017-02-13,63.86,1018.4,N/A,9.7,None
2017-02-14,51.26,1014.0,N/A,7.9,None
2017-02-15,58.64,1003.6,N/A,10.8,288.0
2017-02-16,50.18,1012.8,N/A,10.1,276.0
2017-02-17,51.620000000000005,1015.4,N/A,5.8,None
2017-02-18,53.78,1015.0,N/A,6.5,None
2017-02-19,58.1,1016.2,N/A,7.6,None
2017-02-20,57.56,1021.2,N/A,3.6,None
2017-02-21,58.82,1020.2,N/A,9.7,None
2017-02-22,65.30000000000001,1013.3,N/A,11.2,98.0
2017-02-23,67.28,1011.4,N/A,6.5,None
2017-02-24,64.22,1011.1,N/A,5.0,None
2017-02-25,68.72,1008.1,N/A,21.2,236.0
2017-02-26,53.42,1021.2,N/A,4.3,None
2017-02-27,50.36,1026.5,N/A,7.6,None
2017-02-28,68.53999999999999,1023.3,N/A,5.8,None
2017-03-01,71.24000000000001,1015.0,N/A,18.4,216.0
2017-03-02,62.78,1018.9,N/A,12.2,295.0
2017-03-03,48.379999999999995,1029.4,N/A,11.2,None
2017-03-04,47.120000000000005,1035.0,N/A,3.6,None
2017-03-05,48.74,1033.1,N/A,3.6,None
2017-03-06,56.480000000000004,1030.7,N/A,6.1,None
2017-03-07,62.24,1026.0,N/A,15.5,None
2017-03-08,66.38,1023.1,N/A,10.4,None
2017-03-09,56.480000000000004,1022.4,N/A,6.8,None
2017-03-10,63.14,1014.9,N/A,18.4,279.0
2017-03-11,53.42,1023.5,N/A,7.9,None
2017-03-12,44.78,None,N/A,11.9,None
2017-03-13,38.3,1021.6,N/A,10.1,27.0
2017-03-14,46.4,1009.9,N/A,20.2,294.0
2017-03-15,40.28,1021.3,N/A,17.3,312.0
2017-03-16,39.019999999999996,1026.9,N/A,8.3,None
2017-03-17,44.24,1027.4,N/A,7.9,None
2017-03-18,58.64,1019.6,N/A,18.4,228.0
2017-03-19,57.379999999999995,1021.4,N/A,9.7,None
2017-03-20,50.72,1022.0,N/A,3.2,None
2017-03-21,67.82,1014.5,N/A,9.7,None
2017-03-22,66.74000000000001,1018.1,N/A,12.6,358.0
2017-03-23,55.040000000000006,1031.1,N/A,14.0,80.0
2017-03-24,58.64,1030.4,N/A,11.2,132.0
2017-03-25,65.84,1025.0,N/A,9.4,None
2017-03-26,66.38,None,N/A,11.9,None
2017-03-27,70.52,1017.5,N/A,11.2,186.0
2017-03-28,72.86,1013.5,N/A,12.6,None
2017-03-29,69.80000000000001,1015.7,N/A,6.8,None
2017-03-30,69.80000000000001,1015.4,N/A,15.5,117.0
2017-03-31,71.06,1007.5,N/A,20.2,227.0
2017-04-01,66.74000000000001,1013.8,N/A,9.4,None
2017-04-02,65.84,1019.0,N/A,13.0,86.0
2017-04-03,68.0,None,N/A,16.9,130.0
2017-04-04,70.16,1009.0,N/A,13.3,None
2017-04-05,65.66,1010.7,N/A,12.6,None
2017-04-06,63.31999999999999,1005.9,N/A,33.1,243.0
2017-04-07,56.3,1011.9,N/A,24.5,279.0
2017-04-08,54.32,1018.1,N/A,2.9,None
2017-04-09,57.92,1021.6,N/A,6.1,None
2017-04-10,64.94,1024.7,N/A,6.1,None
2017-04-11,69.62,1024.3,N/A,6.5,None
2017-04-12,70.34,1023.2,N/A,6.1,None
2017-04-13,70.88,1023.6,N/A,5.0,None
2017-04-14,71.06,1024.6,N/A,4.7,None
2017-04-15,72.14,1025.8,N/A,9.0,None
2017-04-16,72.68,1023.4,N/A,10.8,None
2017-04-17,73.22,1018.9,N/A,8.6,None
2017-04-18,73.22,1021.0,N/A,10.1,None
2017-04-19,71.42,None,N/A,9.0,None
2017-04-20,72.5,1020.8,N/A,4.7,None
2017-04-21,76.46000000000001,1015.0,N/A,12.2,214.0
2017-04-22,77.18,1011.6,N/A,13.7,None
2017-04-23,70.52,1010.1,N/A,13.7,30.0
2017-04-24,61.88,1005.8,N/A,12.2,None
2017-04-25,63.5,1005.2,N/A,10.8,None
2017-04-26,72.32,1008.6,N/A,8.6,None
2017-04-27,73.03999999999999,1011.0,N/A,11.5,189.0
2017-04-28,79.16,1016.0,N/A,12.6,None
2017-04-29,80.78,1020.5,N/A,13.0,174.0
2017-04-30,78.98,1019.6,N/A,15.8,161.0
2017-05-01,77.72,None,N/A,18.7,186.0
2017-05-02,70.16,1013.6,N/A,13.3,246.0
2017-05-03,70.52,1016.2,N/A,7.9,None
2017-05-04,72.14,1011.7,N/A,16.9,107.0
2017-05-05,64.75999999999999,1001.5,N/A,18.7,216.0
2017-05-06,60.44,1004.6,N/A,19.8,264.0
2017-05-07,61.16,1012.5,N/A,11.2,266.0
2017-05-08,63.31999999999999,1015.8,N/A,10.4,None
2017-05-09,70.34,1014.9,N/A,9.4,None
2017-05-10,77.72,1014.2,N/A,10.4,None
2017-05-11,78.25999999999999,1011.3,N/A,12.6,260.0
2017-05-12,75.92,1008.8,N/A,12.6,74.0
2017-05-13,66.74000000000001,1008.4,N/A,7.2,15.0
2017-05-14,70.52,1013.0,N/A,4.7,None
2017-05-15,74.12,1014.2,N/A,6.1,None
2017-05-16,78.25999999999999,1016.5,N/A,8.3,None
2017-05-17,79.7,1018.8,N/A,13.0,None
2017-05-18,78.44,1019.5,N/A,10.1,None
2017-05-19,78.80000000000001,1018.8,N/A,5.8,None
2017-05-20,80.24000000000001,1019.0,N/A,9.7,None
2017-05-21,79.16,1018.8,N/A,13.0,164.0
2017-05-22,74.66,1016.0,N/A,6.1,None
2017-05-23,71.78,1008.7,N/A,6.1,None
2017-05-24,71.24000000000001,1001.9,N/A,11.5,None
2017-05-25,67.82,None,N/A,19.8,239.0
2017-05-26,70.34,1013.8,N/A,11.5,259.0
2017-05-27,78.08000000000001,1014.1,N/A,15.1,261.0
2017-05-28,81.14,1011.1,N/A,13.0,None
2017-05-29,79.88,1013.9,N/A,7.9,None
2017-05-30,75.02,1017.8,N/A,9.0,None
2017-05-31,78.25999999999999,1017.8,N/A,9.4,None
2017-06-01,78.08000000000001,1017.3,N/A,5.4,None
2017-06-02,80.6,1016.3,N/A,5.8,None
2017-06-03,81.14,1016.0,N/A,6.1,None
2017-06-04,81.32,1014.5,N/A,11.2,177.0
2017-06-05,80.96000000000001,1009.4,N/A,10.8,None
2017-06-06,77.18,1007.3,N/A,7.6,None
2017-06-07,73.94,1008.9,N/A,13.3,None
2017-06-08,71.06,1011.1,N/A,11.2,None
2017-06-09,74.48,1013.3,N/A,6.8,None
2017-06-10,79.34,1018.2,N/A,7.9,None
