date,temperature,pressure,pattern,wind_speed,wind_degree
2016-09-28,74.48,1012.3,N/A,11.2,None
2016-09-29,73.58000000000001,None,N/A,14.4,None
2016-09-30,73.03999999999999,1014.7,N/A,11.2,None
2016-10-01,66.38,1017.3,N/A,4.0,None
2016-10-02,66.56,1017.4,N/A,3.6,None
2016-10-03,70.52,1016.4,N/A,9.4,None
2016-10-04,71.96000000000001,1019.5,N/A,14.8,64.3
2016-10-05,66.02,1022.0,N/A,17.6,30.3
2016-10-06,67.28,None,N/A,15.5,26.6
2016-10-07,66.74000000000001,None,N/A,15.8,18.3
2016-10-08,68.53999999999999,1009.3,N/A,27.4,12.0
2016-10-09,64.75999999999999,1018.7,N/A,15.1,331.5
2016-10-10,60.08,1025.8,N/A,11.2,24.2
2016-10-11,57.74,1028.2,N/A,10.4,32.3
2016-10-12,58.28,1025.0,N/A,6.1,None
2016-10-13,61.16,1021.3,N/A,4.7,None
2016-10-14,64.58000000000001,1025.2,N/A,11.2,None
2016-10-15,61.16,1026.8,N/A,6.1,None
2016-10-16,66.38,1022.8,N/A,5.0,None
2016-10-17,68.53999999999999,1017.9,N/A,7.2,None
2016-10-18,70.16,1016.7,N/A,10.8,200.8
2016-10-19,72.68,1018.0,N/A,5.8,None
2016-10-20,72.14,1015.6,N/A,8.3,None
2016-10-21,67.82,1008.2,N/A,15.1,262.5
2016-10-22,54.32,1013.9,N/A,13.0,None
2016-10-23,53.42,1021.7,N/A,9.7,274.8
2016-10-24,61.34,1020.8,N/A,6.8,None
2016-10-25,60.980000000000004,1025.8,N/A,9.4,None
2016-10-26,55.76,1027.9,N/A,6.1,None
2016-10-27,61.34,1024.9,N/A,11.5,None
2016-10-28,67.64,1022.9,N/A,6.1,None
2016-10-29,64.22,1022.9,N/A,6.8,None
2016-10-30,68.0,1018.9,N/A,4.7,None
2016-10-31,67.1,1018.8,N/A,10.8,49.6
2016-11-01,64.94,None,N/A,9.4,119.3
2016-11-02,63.14,1026.3,N/A,4.7,None
2016-11-03,66.56,1021.0,N/A,6.1,None
2016-11-04,67.1,1020.1,N/A,15.8,10.7
2016-11-05,55.76,1026.6,N/A,6.5,None
2016-11-06,54.14,1026.6,N/A,5.8,None
2016-11-07,54.86,1029.0,N/A,8.3,21.9
2016-11-08,50.36,1024.8,N/A,4.7,None
2016-11-09,57.56,1017.3,N/A,11.9,None
2016-11-10,51.26,1020.9,N/A,9.4,330.3
2016-11-11,53.06,1016.0,N/A,8.3,None
2016-11-12,53.42,1025.3,N/A,12.6,41.2
2016-11-13,41.72,1024.7,N/A,6.5,None
2016-11-14,51.08,1017.2,N/A,4.7,None
2016-11-15,50.540000000000006,1014.3,N/A,4.7,None
2016-11-16,51.44,1014.4,N/A,4.7,None
2016-11-17,54.32,1019.3,N/A,4.7,None
2016-11-18,58.64,1021.2,N/A,6.8,None
2016-11-19,56.66,1017.0,N/A,14.0,None
2016-11-20,42.980000000000004,1018.9,N/A,10.4,294.4
2016-11-21,43.34,1019.2,N/A,7.9,None
2016-11-22,44.24,1024.7,N/A,5.4,None
2016-11-23,47.84,1025.6,N/A,8.3,None
2016-11-24,59.540000000000006,1022.8,N/A,7.6,None
2016-11-25,61.16,1021.3,N/A,5.8,None
2016-11-26,54.32,1022.5,N/A,13.0,358.0
2016-11-27,42.26,1024.5,N/A,4.0,None
2016-11-28,46.22,1019.4,N/A,11.9,None
2016-11-29,63.14,None,N/A,21.6,187.1
2016-11-30,66.92,None,N/A,21.2,193.4
2016-12-01,58.46,1011.6,N/A,10.4,282.7
2016-12-02,46.58,1020.3,N/A,5.4,None
2016-12-03,46.58,1024.2,N/A,7.9,None
2016-12-04,44.06,None,N/A,8.3,None
2016-12-05,46.4,1016.6,N/A,7.2,None
2016-12-06,47.84,None,N/A,13.0,None
2016-12-07,46.04,1016.7,N/A,3.6,None
2016-12-08,50.18,None,N/A,12.2,297.2
2016-12-09,37.04,1029.2,N/A,11.2,337.2
2016-12-10,32.54,1033.3,N/A,5.0,None
2016-12-11,34.16,1030.0,N/A,4.7,None
2016-12-12,44.24,1017.8,N/A,6.8,None
2016-12-13,46.58,1018.4,N/A,7.2,None
2016-12-14,48.019999999999996,1018.1,N/A,7.6,None
2016-12-15,39.38,None,N/A,15.5,316.7
2016-12-16,28.04,1029.8,N/A,9.4,None
2016-12-17,33.44,1020.8,N/A,8.3,None
2016-12-18,55.22,1018.5,N/A,15.1,None
2016-12-19,43.879999999999995,1033.4,N/A,16.2,35.5
2016-12-20,39.38,1031.2,N/A,7.6,None
2016-12-21,37.94,1025.0,N/A,5.8,None
2016-12-22,48.92,1021.7,N/A,11.2,255.1
2016-12-23,45.86,1030.4,N/A,10.8,75.7
2016-12-24,51.620000000000005,1025.7,N/A,6.1,None
2016-12-25,56.84,1029.1,N/A,9.4,None
2016-12-26,55.400000000000006,1032.2,N/A,7.9,None
2016-12-27,58.64,1021.0,N/A,14.0,230.6
2016-12-28,54.86,1019.7,N/A,7.6,None
2016-12-29,50.18,None,N/A,14.8,301.7
2016-12-30,42.08,1018.5,N/A,13.0,292.3
2016-12-31,37.22,1022.2,N/A,13.0,181.1
2017-01-01,44.24,None,N/A,9.0,153.4
2017-01-02,50.0,1022.1,N/A,11.2,None
2017-01-03,49.28,1010.3,N/A,7.9,None
2017-01-04,52.879999999999995,1008.5,N/A,10.1,None
2017-01-05,40.1,1014.2,N/A,8.6,51.8
2017-01-06,40.46,1016.0,N/A,11.2,None
2017-01-07,30.74,None,N/A,17.6,349.8
2017-01-08,22.46,1036.3,N/A,9.7,318.4
2017-01-09,23.9,1039.9,N/A,7.6,None
2017-01-10,33.62,1032.4,N/A,7.9,None
2017-01-11,47.66,1027.3,N/A,6.8,None
2017-01-12,57.74,1026.6,N/A,16.6,204.4
2017-01-13,62.96,1029.6,N/A,8.3,244.8
2017-01-14,58.46,1031.0,N/A,10.4,None
2017-01-15,54.5,None,N/A,9.0,None
2017-01-16,53.78,1027.4,N/A,8.6,None
2017-01-17,53.78,None,N/A,11.9,None
2017-01-18,65.30000000000001,1015.8,N/A,14.4,282.6
2017-01-19,52.7,1017.2,N/A,7.2,None
2017-01-20,56.3,1011.5,N/A,8.6,None
2017-01-21,54.68,1009.2,N/A,8.3,None
2017-01-22,57.2,None,N/A,13.7,63.6
2017-01-23,53.06,991.8,N/A,11.5,259.4
2017-01-24,52.34,1004.8,N/A,10.4,280.4
2017-01-25,51.980000000000004,1009.2,N/A,12.2,None
2017-01-26,60.980000000000004,1007.3,N/A,19.4,266.4
2017-01-27,41.54,1013.8,N/A,11.2,282.6
2017-01-28,38.3,1013.6,N/A,12.2,234.0
2017-01-29,42.980000000000004,1010.5,N/A,16.2,235.7
2017-01-30,39.74,1015.4,N/A,9.7,None
2017-01-31,47.66,1014.9,N/A,15.5,218.4
2017-02-01,57.74,1016.2,N/A,16.9,223.3
2017-02-02,57.019999999999996,1019.6,N/A,6.1,None
2017-02-03,47.66,1022.9,N/A,12.6,23.5
2017-02-04,35.06,1030.2,N/A,11.2,None
2017-02-05,41.54,1021.2,N/A,11.2,226.1
2017-02-06,50.18,1020.7,N/A,9.4,None
2017-02-07,59.540000000000006,1013.5,N/A,15.5,204.2
2017-02-08,58.28,1006.8,N/A,9.4,None
2017-02-09,53.24,1013.0,N/A,21.6,303.7
2017-02-10,37.76,1027.4,N/A,13.3,None
2017-02-11,55.58,1019.4,N/A,19.1,220.4
2017-02-12,67.82,1013.8,N/A,18.4,232.8
2017-02-13,58.82,1018.5,N/A,13.7,331.5
2017-02-14,49.46,1014.1,N/A,7.9,None
2017-02-15,53.6,1003.5,N/A,13.0,300.3
2017-02-16,45.32,1011.9,N/A,11.2,None
2017-02-17,51.26,1014.6,N/A,8.3,None
2017-02-18,53.24,1013.8,N/A,10.1,207.7
2017-02-19,53.96,1016.1,N/A,8.3,None
2017-02-20,57.379999999999995,1021.6,N/A,7.9,None
2017-02-21,60.08,1021.1,N/A,13.0,118.9
2017-02-22,59.18,1014.9,N/A,7.9,16.6
2017-02-23,62.78,1012.3,N/A,7.9,None
2017-02-24,64.4,1011.5,N/A,7.6,None
2017-02-25,66.2,1006.6,N/A,21.2,224.4
2017-02-26,47.480000000000004,1020.9,N/A,8.6,None
2017-02-27,50.540000000000006,1027.2,N/A,11.2,117.4
2017-02-28,59.900000000000006,1023.7,N/A,9.7,None
2017-03-01,66.74000000000001,1013.4,N/A,20.5,211.3
2017-03-02,55.22,1018.9,N/A,16.9,313.4
2017-03-03,46.22,1029.4,N/A,11.2,None
2017-03-04,41.9,1034.8,N/A,7.9,None
2017-03-05,45.86,1033.6,N/A,11.2,95.8
2017-03-06,51.8,1031.1,N/A,9.4,166.8
2017-03-07,57.92,1025.4,N/A,18.7,191.6
2017-03-08,62.42,1022.8,N/A,12.2,309.3
2017-03-09,57.74,1022.0,N/A,10.1,None
2017-03-10,59.0,1014.7,N/A,15.8,283.8
2017-03-11,44.6,1024.0,N/A,7.9,None
2017-03-12,40.1,None,N/A,9.0,None
2017-03-13,36.86,1023.0,N/A,14.4,32.2
2017-03-14,41.72,1009.6,N/A,18.4,316.0
2017-03-15,32.72,1020.7,N/A,19.1,307.8
2017-03-16,35.06,1026.0,N/A,10.4,290.1
2017-03-17,42.8,1027.2,N/A,10.4,None
2017-03-18,57.2,None,N/A,14.0,239.6
2017-03-19,52.34,1021.9,N/A,14.8,353.3
2017-03-20,49.64,1022.0,N/A,8.3,None
2017-03-21,65.66,1013.9,N/A,7.9,None
2017-03-22,61.16,1019.3,N/A,15.1,21.4
2017-03-23,48.92,1032.3,N/A,11.5,None
2017-03-24,53.78,1030.7,N/A,10.8,None
2017-03-25,62.78,1024.9,N/A,13.0,199.5
2017-03-26,63.14,1021.0,N/A,15.1,163.5
2017-03-27,66.92,1017.4,N/A,13.0,189.4
2017-03-28,68.9,None,N/A,14.0,262.5
2017-03-29,66.74000000000001,1016.5,N/A,10.8,None
2017-03-30,64.22,1016.2,N/A,19.8,126.4
2017-03-31,66.92,1006.8,N/A,22.0,225.1
2017-04-01,63.31999999999999,1014.0,N/A,13.7,331.2
2017-04-02,59.540000000000006,1020.3,N/A,12.6,None
2017-04-03,62.6,None,N/A,17.6,150.7
2017-04-04,67.46000000000001,1007.6,N/A,16.9,None
2017-04-05,62.6,1011.0,N/A,11.5,None
2017-04-06,59.72,1003.0,N/A,26.6,234.9
2017-04-07,52.7,1010.5,N/A,18.7,287.6
2017-04-08,51.980000000000004,1017.7,N/A,4.0,None
2017-04-09,57.56,1021.3,N/A,8.3,None
2017-04-10,62.42,1024.6,N/A,13.0,None
2017-04-11,66.38,1024.1,N/A,14.0,194.6
2017-04-12,68.0,1023.2,N/A,5.0,None
2017-04-13,68.18,1024.1,N/A,9.7,None
2017-04-14,70.52,1024.6,N/A,11.2,None
2017-04-15,70.88,1025.4,N/A,14.0,204.8
2017-04-16,69.62,1022.9,N/A,15.5,217.1
2017-04-17,70.34,1018.4,N/A,10.1,None
2017-04-18,67.82,1022.5,N/A,15.5,None
2017-04-19,61.34,None,N/A,7.9,None
2017-04-20,66.02,None,N/A,7.6,None
2017-04-21,73.22,1014.3,N/A,10.8,223.6
2017-04-22,73.75999999999999,1010.9,N/A,15.8,208.7
2017-04-23,58.64,None,N/A,18.7,40.9
2017-04-24,53.06,1008.8,N/A,18.4,21.6
2017-04-25,58.28,1005.6,N/A,11.2,9.2
2017-04-26,67.64,1008.8,N/A,9.0,None
2017-04-27,68.9,1010.7,N/A,14.8,183.3
2017-04-28,74.84,1016.2,N/A,10.8,None
2017-04-29,77.0,1020.3,N/A,13.7,184.2
2017-04-30,75.92,1019.7,N/A,18.7,184.5
2017-05-01,73.22,1012.7,N/A,24.8,188.9
2017-05-02,66.56,1012.3,N/A,13.0,238.6
2017-05-03,66.92,1016.4,N/A,8.3,None
2017-05-04,69.98,1012.6,N/A,21.6,126.1
2017-05-05,63.68000000000001,None,N/A,20.2,208.2
2017-05-06,56.480000000000004,None,N/A,14.4,266.4
2017-05-07,55.22,1011.8,N/A,10.4,None
2017-05-08,61.519999999999996,1015.5,N/A,8.6,None
2017-05-09,65.84,1015.1,N/A,9.7,None
2017-05-10,72.5,1014.2,N/A,7.9,None
2017-05-11,73.75999999999999,1011.0,N/A,7.2,None
2017-05-12,65.84,None,N/A,11.9,None
2017-05-13,60.980000000000004,1009.2,N/A,6.5,None
2017-05-14,67.64,1013.1,N/A,9.0,None
2017-05-15,73.03999999999999,1014.1,N/A,6.8,None
2017-05-16,77.36,1017.0,N/A,7.9,None
2017-05-17,77.53999999999999,1018.6,N/A,13.3,202.7
2017-05-18,76.28,1019.4,N/A,13.7,205.8
2017-05-19,77.53999999999999,1018.5,N/A,11.2,206.5
2017-05-20,77.9,1019.3,N/A,8.6,None
2017-05-21,76.64,None,N/A,14.8,129.0
2017-05-22,71.24000000000001,1016.0,N/A,8.3,None
2017-05-23,69.08000000000001,None,N/A,8.6,None
2017-05-24,67.46000000000001,1002.0,N/A,16.6,167.7
